issue,title,primary finding,validator comment,status,root cause (URL),size
validation-882,Not much incentive to hold the entity instead of nuking,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,42
validation-811,No Pause and Unpause mechanism implemented in varios contracts that use Pausable,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,42
validation-798,Uninitialized Variable - ageMultiplier,,Low QA on owner negligence initializing key variables,Unsatisfactory,,42
validation-704,Tokens with very little to no market value will discourage users from minting due to predictability.,,Low QA on unneededly expensive VRF,Unsatisfactory,,42
validation-695,A number of contracts are intended to be pausable but aren't ,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,42
validation-622,calculateAge() function experience precision loss that will affect user's nuking reward calculations,validation-471,Likely significant precision deviation entailed,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L118-L133,42
validation-474,Permanent Lock of Excessive Funds in `EntityForging::forgeWithListed`,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,42
validation-353,Users can front-run other users who nuke,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,42
validation-180,Insecure Exposure of Entropy and Token Parameters,,Intended design for users to race grab when needed,Unsatisfactory,,42
validation-66,Check if the `to` address is an EOA in the `safeRewardTransfer` function of DevFund.sol contract,,Low QA frequently reported by bots in the past,Unsatisfactory,,42
validation-1480,Arbitrage Opportunity in Forging Mechanism,,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,43
validation-1451,A genration can have more than `maxTokensPerGen` tokens.,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,43
validation-1328,Excess ETH should be refunded in `forgeWithListed` function,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,43
validation-1309, Potential Permanent Denial of Service (DoS) Vulnerability in `mintWithBudget` Function Due to Incorrect maxTokensPerGen Check,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,43
validation-1260,` listedTokenIds` are not updated when a list is removed,,Inconsequential as !_listingInfo.isListed == true still when relisting,Unsatisfactory,,43
validation-1185,Initial Owners Still Receive Airdrop After NFT Transfer or Trading,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,43
validation-1116,Precision Loss in `EntityTrading` Contract's NukeFund Contribution,,msg.value is ETH with 18 decimals,Unsatisfactory,,43
validation-1084,Predictability of Entropy,,Low QA on unneededly expensive VRF,Unsatisfactory,,43
validation-998,Uncapped NFT Minting Potential Exceeds Generation Limit,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,43
validation-967,"Each execution of the claim function in the `DevFund.sol` contract, will drain all the contract’s funds. ",,Incorrect assumptions,Unsatisfactory,,43
validation-958,EntityForging::fetchListings Block gas outrage leading to denial of service due to unbounded loop,validation-291,DOS indeed when array has grown to a large size,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L48-L53,43
validation-949,`mintWithBudget()` will be DoS'ed after 10_000 tokens are minted.,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,43
validation-894,_incrementNextGeneration reverts due to wrong access control,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,43
validation-715,Incorrect value of `defaultNukeFactorIncrease` used in `NukeFund` contract leads to incorrect calculation of `finalNukeFactor`,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,43
validation-333,Precision Loss and Potential Exploit in `DevFund::receive` Function Due to Division Before Multiplication,,remaining is there to capture dust,Unsatisfactory,,43
validation-295,Forge potential is wrongly calculated inside `deriveTokenParameters`,validation-295,Logic discrepancy cross contract,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L153,43
validation-94,user funds will be  locked in EntityForging contract if user calls EntityForging::forgeWithListed function with excess eth,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,43
findings-189,"In the deployment script, the Uniswap router is used on Sepolia instead of mainnet",,deployTasks.ts is OOS,Unsatisfactory,,43
findings-84,"Setting **generationMintCounts[currentGeneration]** to 0 when incrementing generations, breaks core invariants of the protocol",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,43
findings-78,Users can take advantage of poor randomness used by the protocol,,Low QA on unneededly expensive VRF,Unsatisfactory,,43
findings-53,Wrong check for Golden God entropy value,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,43
validation-1440,Generation Limit During Minting in TraitForgeNft Contract not enforced,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,44
validation-1425,Reentrancy Vulnerability in buyNFT Function,,buy() is nonReentrant,Unsatisfactory,,44
validation-1413,Unauthorised call,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,44
validation-1193,MintWithBudget() will never after 1st Generation has been minted,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,44
validation-928,Inconsistent Use of SafeTransfer for ERC721 Tokens ,,Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,44
validation-886,Functions Pause and Unpause aren't implemented in any contract,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,44
validation-878, Overpayment Due to Lack of Refund Mechanism in EntityForging::forgeWithListed: Financial Imbalance and User Distrust,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,44
validation-867,`forgePotential` check is incorrect in `listForForging`,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,44
validation-838,Inconsistent setting `startPrice` during `mintToken` Execution.,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,44
validation-753,maxTokenPerGeneration can be bypassed and more tokens than the required can be minted,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,44
validation-669,Missing Pausable Functionality in several Contracts Leading to Inability to Pause and unpause Functions,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,44
validation-556,reentrancy eth,,claim() is nonReentrant,Unsatisfactory,,44
validation-468,Use safeMint instead of mint for ERC721,,Analyzer: [M-3] _safeMint() should be used rather than _mint() wherever possible,Unsatisfactory,,44
validation-465,Attacker can forge nfts using different accounts leading to huge loss to the protocol,,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,44
validation-435,Owner can change the value of `taxCut` without notifying the users.,,Owner is trusted,Unsatisfactory,,44
validation-350,"mintWithBudget is not possible if the number of Tokens exceeds 10,000",validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,44
validation-293,Generations can exist without any god NFTs,validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,44
validation-199,All Pausable contracts cannot be paused.,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,44
validation-121,[H-1] Incorrect check in `EntityForging::listForForging` function allows forgers with a `forgePotential` of `x` times to forge `x+1` times within a year,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,44
validation-53,whitelist cannot  mint NFT via mintWithBudget() when generation is larger than 1.,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,44
validation-43,Missing Validation Check for Contract Address Parameters,,Low QA on sanity check,Unsatisfactory,,44
validation-7,"TraitForgeNft and various other contracts are expected to be Pauseable, but can never be paused.",validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,44
validation-1465,Loss of rewardDebt since msg.value is used for calculating `amountPerWeight` instead of `balanceOf(address.this)`,,msg.value is ETH with 18 decimals,Unsatisfactory,,45
